trial_type,trial_index,trial_number,time_elapsed,random_id,condition,participant_id,age,gender_id,mus_exp,inst_exp,years_exp,mus_listening,rt,stimulus,response,correct_response,practice,correct,congruent,sound_type,audio,file_name,participant_is_group_member
image-keyboard-response,152,25,282727,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,660,stimuli/pictures/hiccup_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,158,26,286938,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,505,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,164,27,291485,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,647,stimuli/pictures/drop_multi_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,170,28,295580,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,545,stimuli/pictures/motor_dirt_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,176,29,300115,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,901,stimuli/pictures/cough_man_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/cough_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,182,30,304253,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,719,stimuli/pictures/cough_man_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,188,31,308480,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,610,stimuli/pictures/motor_harley_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,194,32,313937,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,634,stimuli/pictures/hiccup_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,200,33,318269,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,471,stimuli/pictures/drop_single_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,206,34,322322,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,444,stimuli/pictures/drop_multi_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,212,35,326433,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,508,stimuli/pictures/motor_harley_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,218,36,330588,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,549,stimuli/pictures/motor_harley_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,224,37,334586,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,395,stimuli/pictures/drop_multi_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,230,38,338859,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,716,stimuli/pictures/cough_man_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/cough_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,236,39,342931,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,572,stimuli/pictures/dog_york_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,242,40,347230,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,872,stimuli/pictures/drop_multi_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,248,41,351295,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,456,stimuli/pictures/cough_man_1.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,254,42,355773,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1399,stimuli/pictures/hiccup_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,260,43,360272,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,928,stimuli/pictures/hiccup_man_2.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,266,44,364434,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,715,stimuli/pictures/dog_york_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,273,45,374679,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,829,stimuli/pictures/drop_multi_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,279,46,379196,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,609,stimuli/pictures/hiccup_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,285,47,383455,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,707,stimuli/pictures/drop_single_2.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,291,48,387693,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,712,stimuli/pictures/cough_wom_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,297,49,392385,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1196,stimuli/pictures/dog_rott_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,303,50,396527,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,584,stimuli/pictures/drop_single_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,309,51,400944,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,559,stimuli/pictures/dog_rott_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,315,52,404974,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,561,stimuli/pictures/dog_rott_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,321,53,409188,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,758,stimuli/pictures/cough_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,327,54,413148,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,475,stimuli/pictures/motor_dirt_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/motor_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,333,55,417628,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,837,stimuli/pictures/drop_single_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,339,56,422576,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1114,stimuli/pictures/drop_multi_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,345,57,427566,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1256,stimuli/pictures/drop_multi_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,351,58,431940,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,761,stimuli/pictures/hiccup_man_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,357,59,436715,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,450,stimuli/pictures/cough_man_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,363,60,440877,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,681,stimuli/pictures/cough_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,369,61,445179,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,664,stimuli/pictures/drop_multi_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,375,62,449217,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,483,stimuli/pictures/drop_single_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,381,63,453629,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,483,stimuli/pictures/dog_rott_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,387,64,457916,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,666,stimuli/pictures/dog_york_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/dog_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,394,65,465789,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,552,stimuli/pictures/dog_york_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,400,66,469834,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,487,stimuli/pictures/cough_wom_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/cough_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,406,67,473940,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,459,stimuli/pictures/drop_multi_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drop_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,412,68,478107,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,668,stimuli/pictures/dog_york_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,418,69,483135,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,731,stimuli/pictures/motor_dirt_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,424,70,488039,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,545,stimuli/pictures/cough_man_1.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,430,71,492914,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,962,stimuli/pictures/cough_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,436,72,497237,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,530,stimuli/pictures/cough_wom_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,442,73,501685,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,863,stimuli/pictures/dog_york_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,448,74,505762,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,599,stimuli/pictures/dog_york_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,454,75,510228,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,855,stimuli/pictures/drop_single_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,460,76,514554,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,660,stimuli/pictures/motor_harley_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,466,77,518898,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,880,stimuli/pictures/hiccup_man_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,472,78,526008,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,2570,stimuli/pictures/hiccup_man_2.jpg,0,1,NA,FALSE,no,sound,stimuli/sounds/hiccup_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,478,79,530799,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,534,stimuli/pictures/motor_harley_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,484,80,534878,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,497,stimuli/pictures/cough_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,490,81,538848,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,467,stimuli/pictures/motor_dirt_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,496,82,543183,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,756,stimuli/pictures/hiccup_man_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,502,83,547324,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,677,stimuli/pictures/hiccup_wom_1.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/hiccup_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,508,84,551594,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,518,stimuli/pictures/cough_wom_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/cough_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,515,85,557198,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,479,stimuli/pictures/cough_man_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drop_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,521,86,561403,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,464,stimuli/pictures/cough_man_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/motor_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,527,87,565849,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,656,stimuli/pictures/motor_harley_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,533,88,570048,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,483,stimuli/pictures/dog_york_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,539,89,575026,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1334,stimuli/pictures/hiccup_wom_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,545,90,579564,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1065,stimuli/pictures/hiccup_man_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,551,91,583561,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,522,stimuli/pictures/drop_multi_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/cough_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,557,92,590080,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,801,stimuli/pictures/motor_dirt_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,563,93,596075,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,794,stimuli/pictures/motor_dirt_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,569,94,600236,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,821,stimuli/pictures/motor_dirt_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/motor_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,575,95,604743,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,1091,stimuli/pictures/hiccup_man_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/hiccup_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
image-keyboard-response,581,96,609217,p6ouux4lny9,ono,tiger,22,female,no,no,0,4 hours per day,474,stimuli/pictures/cough_wom_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/dog_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p6ouux4lny9_1772139870647.csv,FALSE
